tweet_id,tweet_url,tweet_date,reply_count,like_count,tweet
1604678683813634049,https://twitter.com/VIVAcoid/status/1604678683813634049,2022-12-19 03:23:06+00:00,126,637,"Elektabilitas Jeblok di Survei SMRC, Nasdem: Kami Yakin Juara di 2024 Bersama Anies https://t.co/1n0kbkOz2C"
1604541281933619201,https://twitter.com/VIVAcoid/status/1604541281933619201,2022-12-18 18:17:07+00:00,113,56,"Elektabilitas NasDem Makin Jeblok di SMRC, Safari Politik Anies Tak Ngefek https://t.co/WpRZXmQvZB"
1604325719835922433,https://twitter.com/VIVAcoid/status/1604325719835922433,2022-12-18 04:00:33+00:00,141,416,"Aksi teror terjadi di obyek wisata Candi Borobudur pada Sabtu, 17 Desember. Seorang wisatawan disandera oleh teroris. Ditemukan juga sebuah bom di obyek wisata prioritas tersebut.
https://t.co/4LwhQiwslr
__
#vivacoid #borobudur #teroris #nataru https://t.co/EBvlKObFl8"
1604255005409935360,https://twitter.com/VIVAcoid/status/1604255005409935360,2022-12-17 23:19:33+00:00,146,229,"Candi Borobudur Diserang Teroris, Brimob Jateng Selamatkan Sandera https://t.co/f04Tp25FeC"
1604247451455852544,https://twitter.com/VIVAcoid/status/1604247451455852544,2022-12-17 22:49:32+00:00,35,36,"Rakernas PDIP Batal, Megawati Galau Pilih Puan atau Ganjar? https://t.co/05kUYR0LSs"
1604228592925564928,https://twitter.com/VIVAcoid/status/1604228592925564928,2022-12-17 21:34:36+00:00,37,53,"Komunitas Ojol Dukung Ganjar: Sesuai Aplikasi, Kami Antar Sampai Gerbang Istana Presiden https://t.co/Gw5O01qS9R"
1604146938051727361,https://twitter.com/VIVAcoid/status/1604146938051727361,2022-12-17 16:10:08+00:00,82,58,"Kepuasan Publik di Pulau Jawa Tinggi, Pengamat: Bukti Jokowi Berhasil https://t.co/4L03a0VrL1"
1603991903695175680,https://twitter.com/VIVAcoid/status/1603991903695175680,2022-12-17 05:54:05+00:00,96,360,Mahfud Bocorkan Tersangka Mafia Tambang: Pensiunan Jenderal TNI-Polri https://t.co/ggo1aTanQX https://t.co/PfCHGI7HEA
1603893758025945088,https://twitter.com/VIVAcoid/status/1603893758025945088,2022-12-16 23:24:05+00:00,135,57,"Safari Politik Anies Disentil Bawaslu, PDIP Singgung Etika Pemimpin https://t.co/hUaZdkIHtG"
1603844685042454528,https://twitter.com/VIVAcoid/status/1603844685042454528,2022-12-16 20:09:05+00:00,47,51,IYE: Jokowi Layak Jadi Sekjen PBB Usai Keberhasilan G20 https://t.co/guKqUXI7hk
1603800254117470208,https://twitter.com/VIVAcoid/status/1603800254117470208,2022-12-16 17:12:32+00:00,218,1338,"Partai Diimbau Jangan Kampanye Dini, NasDem: Bawaslu Jangan Banyak Omong! https://t.co/BXmZgx6kpH"
1603763766243758080,https://twitter.com/VIVAcoid/status/1603763766243758080,2022-12-16 14:47:33+00:00,86,26,Hasto Sindir Safari Politik Anies Baswedan yang Menurut Bawaslu Tidak Etis https://t.co/WAxybzp08p
1603760496154652673,https://twitter.com/VIVAcoid/status/1603760496154652673,2022-12-16 14:34:33+00:00,76,52,Pengamat Sebut Duet Ganjar-Erick Jadi Pasangan Paling Menjanjikan di 2024 https://t.co/bfOvrlwo4E
1603743559227969536,https://twitter.com/VIVAcoid/status/1603743559227969536,2022-12-16 13:27:15+00:00,158,72,Boni Hargens Sebut Safari Politik Anies Ciderai Demokrasi Elektoral https://t.co/tCUy3VaDQe
1603720868286574593,https://twitter.com/VIVAcoid/status/1603720868286574593,2022-12-16 11:57:05+00:00,46,37,"Beras Vietnam Tiba di Indonesia, Zulhas: Tak Ada yang Ingin Impor https://t.co/xiseRHgzUv"
1603719365672988675,https://twitter.com/VIVAcoid/status/1603719365672988675,2022-12-16 11:51:07+00:00,55,24,"Banyak Kader PSI Hengkang, Giring Anggap Bersih-bersih https://t.co/5cl8RjZ8Ko"
1603705388503040005,https://twitter.com/VIVAcoid/status/1603705388503040005,2022-12-16 10:55:34+00:00,58,31,"Tampil Pede, Anies Baswedan Gak Hafal Lagu Kebangsaan? https://t.co/5SNkCjOLnY https://t.co/AGun6YhhKO"
1603674934097625093,https://twitter.com/VIVAcoid/status/1603674934097625093,2022-12-16 08:54:33+00:00,155,89,"Hasto PDIP: Orang Bicara Pemilu Terus, Lupa Ada Masalah Fundamental Bangsa https://t.co/Ks5qJT4GZQ"
1603671320918884352,https://twitter.com/VIVAcoid/status/1603671320918884352,2022-12-16 08:40:12+00:00,129,674,"Kecam Ruhut Kerap Serang Anies, Demokrat: Hati, Pikirannya Kotor dan Jahat https://t.co/evT65xWdUs"
1603660504165408768,https://twitter.com/VIVAcoid/status/1603660504165408768,2022-12-16 07:57:13+00:00,138,879,"Pelayan Karen's Diner Jakarta Kurang Jutek, Warganet: Mending Rekrut Pegawai Puskesmas https://t.co/h4SNtgFol8 #trending"
1603587227858395137,https://twitter.com/VIVAcoid/status/1603587227858395137,2022-12-16 03:06:02+00:00,35,24,Bawaslu Wanti-wanti Jangan Aktivitas Kampanye Terselubung dan Terkesan Curi Start Kampanye https://t.co/ptjeuqDiL8
1603481150470885377,https://twitter.com/VIVAcoid/status/1603481150470885377,2022-12-15 20:04:32+00:00,150,189,Anggota Bawaslu: Safari Politik Anies Baswedan Tindakan yang Kurang Etis https://t.co/5v2DFoyIAL
1603377624902152192,https://twitter.com/VIVAcoid/status/1603377624902152192,2022-12-15 13:13:09+00:00,34,8,"Efek Pilpres, Bamsoet: Yang Bercerai dalam Rumah Tangga Banyak! #vivacoid https://t.co/bZ3YcXuv7n https://t.co/KH2h6LtbCh"
1603369165343330304,https://twitter.com/VIVAcoid/status/1603369165343330304,2022-12-15 12:39:32+00:00,270,1089,Nasdem Minta Ruhut Sitompul Dkk Hentikan Kampanye Anies Intoleran https://t.co/sWHVmvYkGT
1603363279740751872,https://twitter.com/VIVAcoid/status/1603363279740751872,2022-12-15 12:16:09+00:00,58,132,Pasukan Petir Khusus Macan Leuser TNI Segera Bergerak Masuk ke Papua Tengah https://t.co/uOcgjUvofJ
1603350165657890818,https://twitter.com/VIVAcoid/status/1603350165657890818,2022-12-15 11:24:02+00:00,436,456,"Survei CPCS: Jokowi Makin Hebat di Mata Publik, Tingkat Kepuasan Mencapai 78,5 Persen https://t.co/0FlC8Hkfm3"
1603331812100829184,https://twitter.com/VIVAcoid/status/1603331812100829184,2022-12-15 10:11:07+00:00,44,38,Ganjar Pranowo Luncurkan 29 Desa Antikorupsi di Jateng https://t.co/jUe4O9sr98
1603328770345426944,https://twitter.com/VIVAcoid/status/1603328770345426944,2022-12-15 09:59:01+00:00,59,80,Gedung Kemendagri Kebakaran https://t.co/xeuKrhBeu3
1603313933003390976,https://twitter.com/VIVAcoid/status/1603313933003390976,2022-12-15 09:00:04+00:00,230,127,PSI: Pemilu 2024 Jangan Dikotori dengan Hoax dan Ujaran Kebencian https://t.co/rm0kuqF38t
1603298075702808576,https://twitter.com/VIVAcoid/status/1603298075702808576,2022-12-15 07:57:03+00:00,41,52,Begini Nasib Mobil SUV Gagah Bernama Kiat yang Dipatenkan Esemka https://t.co/D0qemcQ3Gp #Ramadan https://t.co/srT8yiR6nN
1603285764087119872,https://twitter.com/VIVAcoid/status/1603285764087119872,2022-12-15 07:08:08+00:00,88,58,"Poltracking: 74,6% Warga DKI Puas Dengan Kinerja Jokowi https://t.co/akKQzWmi0B"
1603231191012085761,https://twitter.com/VIVAcoid/status/1603231191012085761,2022-12-15 03:31:17+00:00,150,62,"Jadi Perawan Tua, 5 Artis Ini Malah Betah Melajang Hingga Termakan Usia https://t.co/9Qp3UqMZwg"
1603229246272704513,https://twitter.com/VIVAcoid/status/1603229246272704513,2022-12-15 03:23:33+00:00,99,1282,"Kamaruddin: Jangan-jangan Kapolri, Wakapolri dan Kapolda Simpan Uang di Rekening Ajudan https://t.co/Wmve3KY2Qk"
1603214775802290176,https://twitter.com/VIVAcoid/status/1603214775802290176,2022-12-15 02:26:03+00:00,364,1380,"Keluar dari PSI, Rian Ernest Nyatakan ""Indonesia Perlu Cara-cara Berpolitik yang Lebih Baik"" https://t.co/92zkgeJeBW"
1603209875177496576,https://twitter.com/VIVAcoid/status/1603209875177496576,2022-12-15 02:06:35+00:00,47,161,Rian Ernest Mundur dari PSI https://t.co/I9wAYUY3KB
1603208328540192769,https://twitter.com/VIVAcoid/status/1603208328540192769,2022-12-15 02:00:26+00:00,50,23,"Anggota Komisi I DPR, Dave Akbarshah Fikarno Laksono, menilai Kepala Staf Angkatan Darat Jenderal Dudung Abdurachman berhak menjadi Ketua Umum Persatuan Sepakbola Seluruh Indonesia (PSSI).
Bahkan menurutnya, jika memang benar maka itu hal yang bagus.
https://t.co/MispSzjnX2 https://t.co/14t2IeN4Aa"
1602978347004592128,https://twitter.com/VIVAcoid/status/1602978347004592128,2022-12-14 10:46:34+00:00,61,62,Cakra... Telah Lahir Prajurit Khusus Pembunuh Senyap Taipur IX Kostrad TNI https://t.co/IHSjTBzSiB
1602970188236095489,https://twitter.com/VIVAcoid/status/1602970188236095489,2022-12-14 10:14:09+00:00,39,24,Anggota DPR Bicara Soal Wacana KSAD Jadi Ketum PSSI https://t.co/rtFBZsCWrH
1602909791302844416,https://twitter.com/VIVAcoid/status/1602909791302844416,2022-12-14 06:14:09+00:00,238,213,"Ngeri, TNI Cuma Butuh 20 Menit Siapkan Pasukan Penyerbu Langit Dili Kostrad Ini untuk Sikat Musuh https://t.co/DAaSlgukci"
1602857419646062597,https://twitter.com/VIVAcoid/status/1602857419646062597,2022-12-14 02:46:03+00:00,54,29,Presiden AS Joe Biden Tanda Tangan UU Pernikahan Sesama Jenis https://t.co/74cVnt5n3f
1602853018000850949,https://twitter.com/VIVAcoid/status/1602853018000850949,2022-12-14 02:28:33+00:00,1388,568,"Jelang Pemilu 2024, Moeldoko Ingatkan Bahaya Situasi Tak Stabil seperti di Timur Tengah https://t.co/l7FPdkImQQ"
1602695899800797187,https://twitter.com/VIVAcoid/status/1602695899800797187,2022-12-13 16:04:13+00:00,79,37,Relawan Emak-emak Ingin Program Ganjar Dirasakan Seluruh Masyarakat Indonesia https://t.co/RB64fB4QL3
1602635838776840193,https://twitter.com/VIVAcoid/status/1602635838776840193,2022-12-13 12:05:34+00:00,58,51,"Ganjar: Jateng Punya Dana CSR Rp 86 M, Siap Dipakai Entaskan Kemiskinan https://t.co/orpkAiWxht"
1602634452244602880,https://twitter.com/VIVAcoid/status/1602634452244602880,2022-12-13 12:00:03+00:00,49,41,"Menteri Badan Usaha Milik Negara (BUMN) Erick Thohir mengunggah sebuah video pendek di akun Instagram pribadinya pada Senin 12 desember 2022.
https://t.co/PW2ZROQnAY https://t.co/XAEUWC1KoL"
1602616852387336194,https://twitter.com/VIVAcoid/status/1602616852387336194,2022-12-13 10:50:07+00:00,31,34,"Setelah 2024, Bamsoet: Tak Ada Jaminan IKN Dilanjutkan! #vivacoid https://t.co/uusJsaBQIj https://t.co/epnbbZRaeX"
1602596854205935617,https://twitter.com/VIVAcoid/status/1602596854205935617,2022-12-13 09:30:39+00:00,76,74,KSAD Dudung Tegaskan Pemberian Pangkat Letkol Tituler ke Deddy Corbuzier Atas Persetujuannya https://t.co/sFD4qB1clQ
1602579354957250560,https://twitter.com/VIVAcoid/status/1602579354957250560,2022-12-13 08:21:07+00:00,67,428,"Soal Aparat Jadi Beking Tambang, Mahfud MD: Kenapa Kita Pura-pura? Akui Saja https://t.co/o5jcLC6TsD"
1602543849527775234,https://twitter.com/VIVAcoid/status/1602543849527775234,2022-12-13 06:00:02+00:00,60,71,"Penjabat (Pj) Gubernur DKI Jakarta Heru Budi Hartono dikritik agar bisa fokus dengan membuat kebijakan substantif.

Bukan malah sibuk yang terkesan menghapus jejak Gubernur DKI sebelumnya Anies Baswedan serta loyalisnya, 
https://t.co/xiZ5Bw0mVC https://t.co/ogtuJiscmy"
1602528499402956801,https://twitter.com/VIVAcoid/status/1602528499402956801,2022-12-13 04:59:02+00:00,531,1407,Amien Rais Cium Ada Dugaan Kecurangan Pemilu 2024: Partai Ummat Disingkirkan https://t.co/lO5Eqboc7g
1602508263836483584,https://twitter.com/VIVAcoid/status/1602508263836483584,2022-12-13 03:38:37+00:00,78,67,"TNI Sebut Tiga Korban Penembakan KSB di Pegunungan Bintang Pengemudi Ojek, Bukan Intel https://t.co/8STIw1KivL"
1602468347748171777,https://twitter.com/VIVAcoid/status/1602468347748171777,2022-12-13 01:00:01+00:00,89,478,"Sejumlah tokoh pesantren yang tergabung dalam Aliansi Umat Islam (AUI) Garut melaporkan adanya sekitar 3.000 orang yang tergabung dalam komunitas Lesbian, Gay, Biseksual, Transgender (LGBT) di Garut. 
 https://t.co/IKvJSmX8CV https://t.co/iyZA2JOAKf"
1602447350165045249,https://twitter.com/VIVAcoid/status/1602447350165045249,2022-12-12 23:36:34+00:00,358,1255,Pj Gubernur DKI Heru Budi Dikritik Sibuk 'Bersihkan' Jejak Anies https://t.co/dkwZRidOMU
1602262752504221697,https://twitter.com/VIVAcoid/status/1602262752504221697,2022-12-12 11:23:03+00:00,64,21,"Pengakuan Putri Candrawathi: Saya Diperkosa, Diancam, dan Dibanting Brigadir J 3 Kali https://t.co/csM0pn2dDH"
1602211665709260803,https://twitter.com/VIVAcoid/status/1602211665709260803,2022-12-12 08:00:03+00:00,33,18,"Wakil Ketua Komisi Pemberantasan Korupsi (KPK) Alexander Marwata mengungkapkan bahwa pihaknya tak bisa mengklarifikasi harta kekayaan mantan Kadiv Propam Polri, Irjen Ferdy Sambo.
https://t.co/WkJucExbVc https://t.co/NRIUquvy7P"
1602194322283454465,https://twitter.com/VIVAcoid/status/1602194322283454465,2022-12-12 06:51:08+00:00,100,42,Momen Anies Baswedan Dicuekin saat Minta Foto di Pernikahan Kaesang Pangarep - Erina Gudono https://t.co/U9C9mGs8Qu #trending
1602184614587797504,https://twitter.com/VIVAcoid/status/1602184614587797504,2022-12-12 06:12:33+00:00,295,219,"Heru Budi Naikkan Honor Tenaga Ahli, PDIP: Wajar, untuk Tingkatkan Kualitas Pidato https://t.co/cKrqTo5XZV"
1602182724210806785,https://twitter.com/VIVAcoid/status/1602182724210806785,2022-12-12 06:05:03+00:00,98,83,Sri Mulyani Tegaskan Kenaikan Cukai Tembakau Memang Agar Kemampuan Masyarakat Beli Rokok Turun https://t.co/0jIGaQNJNT
1602179704525844481,https://twitter.com/VIVAcoid/status/1602179704525844481,2022-12-12 05:53:03+00:00,208,238,"KPK Kesulitan Cek Harta Kekayaan Ferdy Sambo, Apa Sebabnya? https://t.co/KIZDxh7fAC"
1602160209400852480,https://twitter.com/VIVAcoid/status/1602160209400852480,2022-12-12 04:35:35+00:00,19,21,"Dukung Perpindahan Ibu Kota, Pemprov DKI Punya Slogan Baru 'Sukses Jakarta untuk Indonesia' https://t.co/x0Px75WZ8Y"
1602146610729095168,https://twitter.com/VIVAcoid/status/1602146610729095168,2022-12-12 03:41:33+00:00,54,71,Sulit Dapat Jodoh? Habib Jafar: Mungkin Kebanyakan Konsumsi Makanan Haram https://t.co/o38zybmd1U
1602142205824860161,https://twitter.com/VIVAcoid/status/1602142205824860161,2022-12-12 03:24:02+00:00,38,342,Politikus PKB: Siapapun yang Halangi Pemilu 2024 Adalah Musuh Rakyat! https://t.co/cv49nutSmf
1602130883842306048,https://twitter.com/VIVAcoid/status/1602130883842306048,2022-12-12 02:39:03+00:00,73,83,"Berpangkat Letkol Tituler, Deddy Corbuzier Dapat Gaji TNI dan Tak Boleh Nyoblos Pemilu https://t.co/PxaHXe1y19"
1602078045355270144,https://twitter.com/VIVAcoid/status/1602078045355270144,2022-12-11 23:09:05+00:00,221,1325,"Sosok Muhammad Adil, Bupati Meranti yang Sebut Kemenkeu Iblis dan Setan https://t.co/gbOMPAp5xS"
1602071261282455552,https://twitter.com/VIVAcoid/status/1602071261282455552,2022-12-11 22:42:08+00:00,34,46,"Ganjar Jemput Megawati di Solo, Pakar: Cari Perhatian untuk 2024 https://t.co/eYWuCaloo6"
